L,environment_id,environment_seed,samples,replica_1_mean,replica_2_mean,mean_height,conditional_variance,replica_1_variance,replica_2_variance,replica_1_ess,replica_2_ess,start_gap,standardized_start_gap,minimum_pair_swap_acceptance,target_exchange_acceptance
4,3,1746759412847042884,2000,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.7093333333333334,0.9206666666666666
4,4,1014571002134228467,2000,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.6593333333333333,0.932
4,5,13058620766198014872,2000,-0.006,-0.008,-0.007,0.028012006003001536,0.02397598799399699,0.03195197598799399,2000.0,2000.0,0.002,0.37820780650537883,0.6946666666666667,0.9426666666666667
4,6,27383927088038612,2000,0.366,0.174,0.27,1.0941150575287644,1.3947413706853415,0.8101290645322663,259.21392260632126,459.9381867760824,0.192,2.2719038839638013,0.7133333333333334,0.9453333333333334
4,7,4760756650236809567,2000,-0.184,-0.154,-0.16899999999999998,1.8124562281140577,1.7910395197598785,1.905236618309152,411.9211157882838,454.83531648667133,-0.03,0.3246923408287125,0.742,0.9213333333333333
4,8,9310951924280829014,2000,-0.078,-0.066,-0.07200000000000001,0.2960760380190094,0.3060690345172586,0.3077978989494747,1315.2496749882223,1502.6013459780454,-0.011999999999999997,0.5736761077563443,0.6793333333333333,0.9206666666666666
4,9,9991041946535511762,2000,1.63,1.63,1.63,3.8419209604802402,3.8650325162581276,3.865032516258127,1490.5664403273977,1436.6175482995386,0.0,0.0,0.6773333333333333,0.93
4,10,1894710441496994400,2000,-2.182,-2.122,-2.152,3.9841920960480257,4.000876438219111,4.099165582791393,1613.8903789418623,1442.1652933138648,-0.06000000000000005,0.8225049222203915,0.7606666666666667,0.94
4,11,13445678961970919360,2000,-0.746,-0.696,-0.721,2.419959979989993,2.428698349174587,2.300734367183592,866.030541760324,890.0025817530527,-0.050000000000000044,0.6810769322260982,0.7946666666666666,0.916
4,12,3746123299479940832,2000,0.018,0.024,0.020999999999999998,0.08402401200600308,0.07171185592796413,0.095471735867934,2000.0,2000.0,-0.006000000000000002,0.6562501602974924,0.774,0.916
4,13,12617324544406650441,2000,0.0,-0.004,-0.002,0.007995997998999511,0.0,0.015991995997999022,2000.0,2000.0,0.004,1.4145674253993685,0.7006666666666667,0.928
4,14,14371455431428089463,2000,0.25,0.254,0.252,0.896440220110055,0.9379689844922461,0.9519599799899943,854.5547769612033,860.2925959744388,-0.0040000000000000036,0.08519967477173017,0.7573333333333333,0.932
4,15,11307368843888775368,2000,-0.688,-0.628,-0.6579999999999999,2.255327663831917,2.279795897948974,2.1186753376688365,1400.9865614838184,1550.8575518338248,-0.05999999999999994,1.0966501897859864,0.656,0.9366666666666666
4,16,528475296008202953,2000,0.084,0.028,0.056,0.45465932966483213,0.4891885942971483,0.43143171585792933,1424.318242632069,815.8712708857614,0.05600000000000001,1.8961238972520003,0.7286666666666667,0.9233333333333333
4,17,12353838787086816381,2000,1.79,1.762,1.776,3.921568784392198,3.957878939469736,3.9773446723361707,1421.9944609111872,1645.1345985034266,0.028000000000000025,0.3882539174531518,0.722,0.936
4,18,9905511250112615995,2000,0.0,0.002,0.001,0.004000000000000003,0.0,0.008000000000000005,2000.0,2000.0,-0.002,0.9999999999999998,0.6806666666666666,0.9326666666666666
4,19,18348511942648928791,2000,-0.006,-0.01,-0.008,0.032008004002001024,0.023975987993996997,0.03991995997999,2000.0,2000.0,0.004,0.7076822947052289,0.7273333333333334,0.932
4,20,9606665189652724534,2000,0.026,0.004,0.015,0.06779189594797401,0.103375687843922,0.03199999999999999,581.6745647568551,800.7219716266245,0.022,1.4911064944759675,0.7253333333333334,0.9086666666666666
4,21,12570405633506024452,2000,-1.676,-1.58,-1.6280000000000001,3.957370685342672,3.896972486243118,3.8255127563781874,418.92682336227057,297.29624784237825,-0.09599999999999986,0.6447462656246359,0.662,0.926
4,22,12328362133440629314,2000,0.306,0.358,0.33199999999999996,1.2232596298149063,1.1309294647323658,1.3685202601300643,1633.490295015835,1535.097958646392,-0.05199999999999999,1.306620715259906,0.614,0.9326666666666666
4,23,13755731609323336991,2000,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.708,0.93
4,24,15900627358214048099,2000,-0.344,-0.284,-0.31399999999999995,1.2548274137068545,1.3223251625812904,1.1999439719859935,1620.2730675207317,1855.8829942264001,-0.06,1.5688353113137037,0.6993333333333334,0.9213333333333333
4,25,13846089753738229772,2000,-0.012,0.0,-0.006,0.21603601800900427,0.17594397198599304,0.256128064032016,524.167878128264,592.5925925925926,-0.012,0.4330466737757813,0.732,0.9353333333333333
4,26,14368824160103477431,2000,-0.224,-0.296,-0.26,1.2620390195097562,1.3104792396198088,1.4170925462731352,509.7922152093434,562.7089134073217,0.07199999999999998,1.0092951828831525,0.678,0.926
4,27,17889244232879818449,2000,0.148,0.132,0.14,0.6081760880440213,0.5863891945972982,0.7029274637318653,513.3799662462221,663.2907933089848,0.015999999999999986,0.3409684840233794,0.676,0.9106666666666666
4,28,17072475270947425444,2000,-0.548,-0.388,-0.468,1.7800900450225101,1.8926423211605785,1.4021570785392683,460.46667187807714,521.250045814902,-0.16000000000000003,1.9402480067259693,0.726,0.9326666666666666
4,29,17476600774852222741,2000,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.7406666666666667,0.9286666666666666
4,30,5473965845889900357,2000,-0.038,-0.05,-0.044,0.20002801400700332,0.21466333166583268,0.19759879939969974,1589.9907210277092,2000.0,0.012000000000000004,0.7847856098951375,0.6366666666666667,0.9346666666666666
4,31,13662635848785027660,2000,-3.014,-3.058,-3.0359999999999996,3.06456428214107,2.9732906453226606,2.8980850425212603,688.2339982958738,434.63526128072886,0.04400000000000004,0.4197519969591581,0.7533333333333333,0.9153333333333333
4,32,5422221135230760691,2000,0.392,0.336,0.364,1.3591115557778892,1.4150435217608817,1.231719859929966,506.982253005831,433.67557090358616,0.055999999999999994,0.7462490241143572,0.7053333333333334,0.9326666666666666
4,33,6814908267184620058,2000,-0.008,-0.016,-0.012,0.04799199599799894,0.03195197598799399,0.063775887943972,2000.0,2000.0,0.008,1.156340670312775,0.7206666666666667,0.9373333333333334
4,34,16694903392383252157,2000,0.026,0.02,0.023,0.24410405202601335,0.2954717358679337,0.1916958479239621,1304.9592295022776,1508.6685448907645,0.005999999999999998,0.31912856304580556,0.8073333333333333,0.93
4,35,8903134147633345453,2000,0.616,0.504,0.56,1.9467013506753377,2.085586793396699,1.7628654327163567,316.23938926601767,209.5197562666738,0.11199999999999999,0.9142080174020732,0.674,0.916
4,36,16212047813180901266,2000,-0.056,-0.048,-0.052000000000000005,0.20807203601800897,0.22097448724362184,0.18979089544772393,1364.433400349129,794.7454562225255,-0.008,0.3996203191646972,0.7326666666666667,0.918
4,37,600516735026697915,2000,0.018,-0.004,0.006999999999999999,0.19585592796398194,0.1197358679339672,0.27212006003001504,589.9291818794849,829.3612318241708,0.022,0.9546516979159886,0.7053333333333334,0.9146666666666666
4,38,992481407852627495,2000,1.3,1.426,1.363,3.621872936468236,3.575787893946972,3.7203841920960494,328.02834223616986,253.25542039762223,-0.1259999999999999,0.7876369946055197,0.7286666666666667,0.9133333333333333
4,39,17633538545156724440,2000,-2.052,-2.12,-2.0860000000000003,3.9036398199099547,3.9992956478239106,3.987593796898454,287.24266678158585,184.78207250415133,0.06800000000000006,0.36089108670523123,0.7126666666666667,0.9186666666666666
4,40,5607073282657115688,2000,-0.02,-0.006,-0.013000000000000001,0.06793596798399208,0.09564782391195614,0.03998399199599801,755.1414389393948,910.8834019101984,-0.014,1.0719931870428103,0.7026666666666667,0.9146666666666666
4,41,1639495838507862801,2000,-0.01,-0.014,-0.012,0.048016008004002,0.03991995997999,0.055831915957979074,2000.0,2000.0,0.004,0.5780978357932955,0.618,0.926
4,42,16575335499189210869,2000,0.008,-0.018,-0.004999999999999999,0.10771585792896443,0.09598399199599796,0.11973586793396711,858.289478882598,589.929181879487,0.026,1.4654034293250138,0.702,0.9266666666666666
4,43,8962315928248566424,2000,0.0,0.004,0.002,0.0079959979989995,0.0,0.015991995997999,2000.0,2000.0,-0.004,1.4145674253993696,0.7,0.9266666666666666
4,44,428436427278036055,2000,-3.212,-3.394,-3.303,2.356616308154074,2.564338169084541,2.057792896448225,613.4223594741919,531.6906664999425,0.18199999999999994,2.0284093532165186,0.714,0.9346666666666666
4,45,7984379102564269422,2000,-0.108,-0.088,-0.098,0.39999999999999986,0.4525622811405707,0.3444282141070536,884.9534530009826,1144.191288192605,-0.020000000000000004,0.7016809666383013,0.6813333333333333,0.92
4,46,14023242140054347731,2000,-0.018,0.0,-0.009,0.035855927963982036,0.07171185592796407,0.0,547.709354404448,2000.0,-0.018,1.5730846856413994,0.6706666666666666,0.93
4,47,10707290128679037444,2000,0.086,0.048,0.067,0.4915237618809407,0.5448764382191094,0.429910955477739,867.029131853415,1194.7911802557996,0.03799999999999999,1.2087809402927778,0.724,0.9246666666666666
4,48,16567001323428929795,2000,2.468,2.492,2.48,3.697560780390198,3.78286743371686,3.7598159079539775,426.68601493247115,512.3890495742327,-0.02400000000000002,0.18854139442638226,0.7326666666666667,0.9353333333333333
4,49,1791723693206470048,2000,-0.006,-0.014,-0.01,0.05599599799899943,0.03998399199599798,0.07183991995998014,588.7978252374057,546.8139080873086,0.008,0.5666965379698657,0.6706666666666666,0.9286666666666666
4,50,10537385368564614635,2000,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.68,0.916
4,51,12866017898008659538,2000,0.042,0.044,0.043,0.1720840420210104,0.16631915957978985,0.17415107553776904,2000.0,2000.0,-0.001999999999999995,0.15328703300415542,0.748,0.9166666666666666
4,52,15569947602681116112,2000,0.088,0.082,0.08499999999999999,0.34015207603801934,0.34442821410705377,0.3214367183591794,618.1950703683852,488.6506373715305,0.0059999999999999915,0.17213570225725447,0.7126666666666667,0.9386666666666666
4,53,6359086406496370104,2000,-0.006,-0.006,-0.006,0.0240120060030015,0.023975987993996997,0.023975987993996983,667.3360076899002,667.336007689883,0.0,0.0,0.6933333333333334,0.9353333333333333
4,54,6399709782204971628,2000,-0.072,-0.074,-0.073,0.3401680840420209,0.34698949474737356,0.3386933466733369,1563.3578237274396,1707.1152349580789,0.0020000000000000018,0.09754909052489184,0.7366666666666667,0.9273333333333333
4,55,13756017853064492542,2000,1.058,0.89,0.974,2.8673216608304144,3.114193096548273,2.769284642321162,244.88925274178015,374.71786840646166,0.16800000000000004,1.1847725887504148,0.6973333333333334,0.9233333333333333
4,56,17576592950189269856,2000,0.004,0.0,0.002,0.00799599799899951,0.01599199599799902,0.0,2000.0,2000.0,0.004,1.4145674253993687,0.7593333333333333,0.934
4,57,5559294505717104815,2000,-0.002,-0.002,-0.002,0.0080040020010005,0.008000000000000014,0.008000000000000018,2000.0,2000.0,0.0,0.0,0.68,0.9513333333333334
4,58,9071537710661954913,2000,1.28,1.298,1.2890000000000001,3.5576168084042012,3.483341670835415,3.5089504752376213,192.09989194380992,234.83777314876167,-0.018000000000000016,0.09897434754921397,0.722,0.924
4,59,3610143032107567252,2000,-3.046,-2.996,-3.021,2.9802401200600293,2.9073376688344155,3.0094887443721854,231.96313344655857,689.7603196718468,-0.04999999999999982,0.38465279293391513,0.6933333333333334,0.928
4,60,12605706162694546304,2000,0.0,0.002,0.001,0.012004002001000515,0.016008004002001,0.008000000000000012,2000.0,2000.0,-0.002,0.5772540200818151,0.6826666666666666,0.9446666666666667
4,61,15643762553894826580,2000,0.102,0.192,0.147,3.041470735367686,3.295243621810903,2.8765742871435735,1231.7230888187723,1192.8482211893854,-0.09000000000000001,1.2618825051814786,0.7246666666666667,0.928
4,62,6166023010955577681,2000,2.186,1.914,2.05,3.7808984492246114,3.9673876938469186,3.9946013006503267,414.61573196451,469.76547708126685,0.272,2.023313072111871,0.692,0.914
4,63,12044346288588898577,2000,-0.982,-0.892,-0.937,2.8013506753376713,2.965158579289647,2.7737228614307146,548.715020563958,548.7786127053935,-0.08999999999999997,0.8800644326055413,0.686,0.9433333333333334
4,64,17453553408357878911,2000,0.0,-0.006,-0.003,0.011987993996998495,0.0,0.02397598799399699,2000.0,1201.4449827539243,0.006,1.3431203776717846,0.7393333333333333,0.9286666666666666
4,65,15268978400682696128,2000,-1.172,-1.276,-1.224,3.4363101550775377,3.4761540770385158,3.6216348174087036,794.407258177602,547.4797459246166,0.10400000000000009,0.9920121320246171,0.8013333333333333,0.92
4,66,60127398719573407,2000,0.232,0.27,0.251,0.9957758879439731,0.8746133066533262,1.0076038019009501,795.099731491576,708.1492644487079,-0.038000000000000006,0.7565468656081917,0.7613333333333333,0.9286666666666666
4,67,17496496335222771845,2000,-0.008,0.0,-0.004,0.015975987993997003,0.03195197598799401,0.0,500.75414175857986,2000.0,-0.008,1.0015056447611155,0.6206666666666667,0.9273333333333333
4,68,8176571191506918193,2000,0.932,0.956,0.944,2.913168584292148,2.860806403201602,2.911519759879943,1898.0338402851621,1912.2649831366641,-0.02399999999999991,0.43601800870389146,0.726,0.936
4,69,2580573455211006008,2000,-0.024,-0.012,-0.018000000000000002,0.07196398199099548,0.09547173586793402,0.047879939969985075,502.2784441697831,669.3561760359919,-0.012,0.7419167923795909,0.6933333333333334,0.9266666666666666
4,70,16443157232253251160,2000,-0.218,-0.284,-0.251,0.9542991495747878,0.8248884442221108,1.0558719359679836,657.1650622825209,626.1452230684224,0.06599999999999998,1.2169071907966167,0.7393333333333333,0.9286666666666666
4,71,7236662573998750459,2000,0.024,0.032,0.028,0.11202401200600297,0.095471735867934,0.12703951975987984,1511.410847794044,1802.0112771028325,-0.008,0.6919575581688241,0.7626666666666667,0.9273333333333333
4,72,7886381643723008675,2000,3.494,3.578,3.536,1.749346673336669,1.7688484242121045,1.510671335667832,565.5418279395212,483.71540908843525,-0.08399999999999963,1.0624603697877857,0.714,0.92
4,73,8639687428442050191,2000,-1.792,-1.748,-1.77,4.433248624312157,4.823147573786894,4.834913456728366,156.7584833011116,215.9619784904708,-0.04400000000000004,0.19084346046746767,0.7046666666666667,0.9233333333333333
4,74,17663396818026896184,2000,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.638,0.942
4,75,3334840493304675416,2000,0.112,0.116,0.114,0.44821610805402734,0.43567383691845885,0.4507693846923463,1251.1005050739088,1009.4192448204109,-0.0040000000000000036,0.14188362285452497,0.6413333333333333,0.9293333333333333
4,76,7779460673876939856,2000,-0.022,-0.004,-0.013,0.05186393196598301,0.087559779889945,0.01599199599799902,715.5580183330538,1000.5012521288083,-0.018,1.5303239351160287,0.7206666666666667,0.9253333333333333
4,77,17015720857851429237,2000,0.016,0.016,0.016,0.080040020010005,0.06377588794397197,0.09579189594797399,805.8330663404456,669.0554689917863,0.0,0.0,0.734,0.9153333333333333
4,78,11041832702339546984,2000,0.048,0.034,0.041,0.18799599799899971,0.25382291145572805,0.13491145572786398,1396.8468754184487,2000.0,0.013999999999999999,0.8869164676974035,0.7486666666666667,0.916
4,79,5988983505747271575,2000,0.496,0.462,0.479,1.7322881440720361,1.770869434717357,1.6833976988494244,1880.597047402801,1838.70294166112,0.033999999999999975,0.7889526832875738,0.7506666666666667,0.9166666666666666
4,80,1969367965666556149,2000,0.036,0.064,0.05,0.19970785392696355,0.14277538769384687,0.252030015007504,917.9460773834851,653.1904103150922,-0.028000000000000004,1.2033886709491721,0.7466666666666667,0.9346666666666666
4,81,2536103480375153074,2000,-0.018,-0.022,-0.019999999999999997,0.44821610805402723,0.5679599799899949,0.3596958479239622,546.3894536852347,1014.708961624731,0.004,0.10713585052850372,0.6673333333333333,0.9353333333333333
4,82,13283593593828240090,2000,1.922,1.86,1.891,4.916536268134067,4.844338169084543,4.686743371685843,723.6258051519089,481.51428780886874,0.06199999999999983,0.4837277103579566,0.6993333333333334,0.9213333333333333
4,83,3670619290811866886,2000,-0.168,-0.14,-0.15400000000000003,0.8320240120060033,0.8201860930465236,0.7967983991995987,1824.166135407411,1866.8970829615978,-0.027999999999999997,0.9458023436453199,0.734,0.9366666666666666
4,84,880813657929392984,2000,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.7473333333333333,0.9433333333333334
4,85,12889353286363346840,2000,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.6793333333333333,0.934
4,86,7932410176044035881,2000,0.616,0.636,0.626,2.1208604302151097,2.0855867933967,2.1405742871435702,399.4728518422836,328.40131344365204,-0.020000000000000018,0.1845925614131087,0.6793333333333333,0.9306666666666666
4,87,11145384737165688591,2000,0.03,0.028,0.028999999999999998,0.116056028014007,0.11915957978989494,0.11127163581790891,2000.0,2000.0,0.0019999999999999983,0.18632637639299848,0.6573333333333333,0.9453333333333334
4,88,10793022138121086873,2000,-0.02,0.0,-0.01,0.0878439219609805,0.1116558279139571,0.064032016008004,540.1773872839492,500.0,-0.02,1.0930982659384065,0.7086666666666667,0.9273333333333333
4,89,13328890295679768534,2000,-0.872,-0.904,-0.888,2.7528644322161058,2.728980490245122,2.8161920960480256,1027.8900214836938,918.5882592761963,0.03200000000000003,0.4230821878267506,0.7413333333333333,0.932
4,90,3923995717150535991,2000,0.014,0.008,0.011,0.044004002001000506,0.055831915957979074,0.03195197598799401,561.897923716471,500.7541417585795,0.006,0.46971023306395165,0.7333333333333333,0.9173333333333333
4,91,9175004213678105128,2000,0.36,0.344,0.352,1.2725082541270623,1.3270635317658832,1.2582931465732865,792.2570965067622,945.9897203830378,0.016000000000000014,0.29186704230013283,0.6426666666666667,0.9213333333333333
4,92,13855508737521514388,2000,-0.174,-0.186,-0.18,0.7603081540770394,0.7300890445222613,0.7097588794397198,1474.204998422908,1970.081249591663,0.01200000000000001,0.41026866540482443,0.7186666666666667,0.9246666666666666
4,93,6412815459631908242,2000,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.678,0.934
4,94,14371726814629707262,2000,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.7213333333333334,0.9313333333333333
4,95,3456544565373382465,2000,-1.654,-1.582,-1.6179999999999999,4.047431715857929,3.8822251125562763,3.8271895947973973,188.86683664365592,127.3021658567585,-0.07199999999999984,0.32001840264959525,0.734,0.926
4,96,8403477402475646204,2000,0.0,-0.024,-0.012,0.04773586793396701,0.0,0.09547173586793402,2000.0,502.27844416978735,0.024,1.7407888743661348,0.7306666666666667,0.922
4,97,3813769022644107489,2000,-0.064,-0.076,-0.07,0.3280920460230113,0.3640860430215108,0.29837318659329654,1292.0354625786974,1942.1778264436655,0.011999999999999997,0.5750779038936168,0.6913333333333334,0.92
4,98,10668057765596491668,2000,0.388,0.45,0.41900000000000004,1.6749154577288625,1.5622371185592785,1.7583791895947973,460.1266332465711,542.6656384580862,-0.062,0.7611232814744714,0.7553333333333333,0.916
4,99,13765227915259209771,2000,-0.064,-0.01,-0.037,0.9470155077538764,0.9083581790895443,0.9363681840920476,678.7920964981386,857.6097100589222,-0.054,1.0954377223184606,0.7693333333333333,0.9326666666666666
4,100,1286167341511228246,2000,-0.002,-0.002,-0.002,0.0560280140070035,0.05602401200600301,0.05602401200600309,736.9253394454792,736.9253394454952,0.0,0.0,0.6966666666666667,0.944
4,101,1004770436824066552,2000,0.602,0.498,0.55,1.9155497748874448,2.062627313656827,1.7448684342171077,1145.979238769254,623.1233568947026,0.10399999999999998,1.5333831153577095,0.6746666666666666,0.9173333333333333
4,102,9950724153689261513,2000,0.0,-0.002,-0.001,0.004000000000000008,0.0,0.008000000000000016,2000.0,2000.0,0.002,0.9999999999999989,0.6433333333333333,0.9253333333333333
4,103,3011330489243082416,2000,1.132,1.21,1.1709999999999998,3.2345752876438203,3.248200100050023,3.377588794397199,1436.0578455205837,1631.1235319393008,-0.07800000000000007,1.1850053706283288,0.782,0.9406666666666667
4,104,16095217438880881169,2000,0.01,0.008,0.009000000000000001,0.036016008004002065,0.03991995997998999,0.03195197598799399,2000.0,2000.0,0.002,0.33363017389604466,0.7733333333333333,0.9253333333333333
4,105,18390626826264202775,2000,-0.006,0.0,-0.003,0.011987993996998493,0.023975987993996986,0.0,667.3360076898834,2000.0,-0.006,1.0010027568933166,0.734,0.9293333333333333
4,106,17456338859381965837,2000,0.28,0.284,0.28200000000000003,1.0565202601300647,1.0421210605302658,1.0558719359679845,833.1888158160099,1150.286293264287,-0.003999999999999948,0.08589382368283824,0.6986666666666667,0.9273333333333333
4,107,5626225389420389205,2000,-0.074,-0.092,-0.08299999999999999,0.2999879939969985,0.29066933466733375,0.35971585792896443,635.9737843009439,458.3571017732236,0.018000000000000002,0.5107868212603823,0.7066666666666667,0.926
4,108,8365345257627069455,2000,-0.026,-0.042,-0.034,0.1359399699849925,0.10337568784392201,0.16631915957978993,1058.3008607057639,1172.1560436717182,0.016000000000000004,1.0337166960497381,0.696,0.9293333333333333
4,109,12880946358779342392,2000,0.342,0.46,0.401,1.413744872436219,1.2516618309154577,1.6292146073036529,916.4580716234565,811.1108033942005,-0.118,2.0313507184825297,0.7293333333333333,0.9313333333333333
4,110,14536813348916772572,2000,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.608,0.9293333333333333
4,111,480862735742859885,2000,-0.926,-1.116,-1.0210000000000001,3.3716358179089543,3.3762121060530266,3.492290145072533,863.4989069960089,617.5484059742442,0.19000000000000006,1.9427232425341687,0.69,0.9293333333333333
4,112,12557437840330950040,2000,0.006,0.018,0.012,0.04795197598799399,0.023975987993996986,0.0717118559279641,2000.0,953.2712234315081,-0.011999999999999999,1.284947402561242,0.7606666666666667,0.93
4,113,46171286890690919,2000,-0.016,-0.028,-0.022,0.24805202601300624,0.20784792396198107,0.28735967983992006,898.9229540502488,1134.1040978805606,0.012,0.5451172292432127,0.7473333333333333,0.9313333333333333
4,114,1011531481287349542,2000,-0.3,-0.282,-0.291,1.0683721860930482,1.1105552776388203,1.0650085042521262,2000.0,2000.0,-0.018000000000000016,0.5457598627352147,0.8126666666666666,0.9246666666666666
4,115,4664396968746422276,2000,0.0,0.008,0.004,0.015975987993997003,0.0,0.03195197598799401,2000.0,500.75414175857946,-0.008,1.001505644761115,0.722,0.9386666666666666
4,116,18304277874775012243,2000,-0.016,0.0,-0.008,0.06390395197598803,0.12780790395197605,0.0,500.7541417585835,2000.0,-0.016,1.001505644761119,0.75,0.9166666666666666
4,117,1047625634118813846,2000,-0.344,-0.296,-0.31999999999999995,1.575635817908955,1.5624452226113055,1.4651165582791388,1341.3309663110244,1434.5052973908823,-0.04799999999999999,1.0265915096962575,0.6986666666666667,0.928
4,118,14455065676744636375,2000,-0.004,-0.002,-0.003,0.012004002001000515,0.015991995997999026,0.008000000000000014,2000.0,2000.0,-0.002,0.5774465664581108,0.7386666666666667,0.916
4,119,11214085883260389749,2000,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.7413333333333333,0.9273333333333333
4,120,3930283014589467430,2000,0.152,0.164,0.158,1.5286923461730877,1.5136528264132063,1.5898989494747362,1313.3729973200957,1296.0519852050716,-0.01200000000000001,0.2460164697985908,0.7033333333333334,0.926
4,121,8850141322295903621,2000,-0.096,-0.088,-0.092,0.36815207603801875,0.3749714857428714,0.34442821410705365,1737.392629372852,1361.38028116969,-0.008000000000000007,0.3694751940433876,0.6953333333333334,0.9346666666666666
4,122,10344359621069197344,2000,0.752,1.088,0.92,2.7929484742371167,2.443717858929467,3.169840920460229,464.03923317723246,200.24319127845848,-0.3360000000000001,2.3133307763432582,0.7166666666666667,0.924
4,123,1156180163773093322,2000,-0.17,-0.154,-0.162,0.616180090045022,0.6514257128564284,0.5925802901450727,1751.6501251726315,1712.5614894999792,-0.016000000000000014,0.5971511014657237,0.702,0.9266666666666666
4,124,5024704196921646253,2000,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.7106666666666667,0.9353333333333333
4,125,17870801986369485915,2000,-1.456,-1.786,-1.621,3.9115057528764394,3.705916958479237,3.9561820910455223,512.276146051913,258.1727376085776,0.33000000000000007,2.19717007302695,0.702,0.9373333333333334
4,126,5126151530917476755,2000,0.002,0.002,0.002,0.0080040020010005,0.008000000000000004,0.008000000000000014,2000.0,2000.0,0.0,0.0,0.712,0.9386666666666666
4,127,3063494926262619261,2000,0.04,0.048,0.044,0.17605602801400702,0.22251125562781385,0.18979089544772387,502.7179318401346,504.605804805409,-0.008,0.27958808893359527,0.728,0.9286666666666666
4,128,14760955165141101073,2000,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.7166666666666667,0.9393333333333334
4,129,656858084963402002,2000,0.088,0.09,0.089,0.3561760880440218,0.3444282141070537,0.3520760380190096,1825.0487689063646,1376.622147147188,-0.0020000000000000018,0.09486492777910562,0.7253333333333334,0.914
4,130,7056543146514001963,2000,-0.456,-0.458,-0.457,1.6048004002000993,1.6168724362181086,1.623047523761883,313.9894947379207,353.13498344179123,0.0020000000000000018,0.020259402448889085,0.7226666666666667,0.94
4,131,11811441697867190873,2000,0.466,0.494,0.48,1.6884522261130572,1.6476678339169593,1.732830415207603,398.071802151399,134.35375861808126,-0.02799999999999997,0.21451912560140352,0.7066666666666667,0.9293333333333333
4,132,1755787757380752876,2000,0.986,0.696,0.841,2.6832916458229112,2.9732906453226593,2.300734367183591,221.90041288041405,224.13156736962046,0.29000000000000004,1.885172083471422,0.7353333333333333,0.926
4,133,7166976225111953877,2000,-0.038,-0.1,-0.069,0.2742151075537771,0.15063131565782872,0.3901950975487743,651.9221988125573,562.3080583070299,0.062000000000000006,2.0385759221565345,0.752,0.9313333333333333
4,134,8609839860856706255,2000,-0.092,-0.028,-0.06,0.3821430715357677,0.47177188594297115,0.28735967983992006,1624.0227745622747,1808.39614221584,-0.064,3.019005915484683,0.718,0.932
4,135,952713637800141292,2000,-0.07,-0.056,-0.063,0.2840440220110057,0.3072536268134066,0.2689984992496246,1112.2840014915012,1433.3063060189177,-0.014000000000000005,0.6499942179979749,0.7366666666666667,0.93
4,136,3254418187567846361,2000,0.062,0.014,0.038,0.22295947973986976,0.2923021510755382,0.15187993996998495,620.9024415189082,746.6502013157826,0.048,1.8486372653487226,0.7313333333333333,0.9266666666666666
4,137,16138065376577064247,2000,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.7353333333333333,0.9366666666666666
4,138,16217368793333323172,2000,0.114,0.162,0.138,0.5511235617808904,0.4432256128064034,0.622067033516758,396.20535927894105,379.9411098245974,-0.048,0.9143356886610733,0.7046666666666667,0.922
4,139,1345823229350477874,2000,0.042,-0.004,0.019000000000000003,0.8113476738369184,0.6625672836418208,0.9604642321160582,825.4375812219483,805.4152459660114,0.046,1.0298292900679722,0.7673333333333333,0.9246666666666666
4,140,15539691238356842265,2000,-0.022,-0.026,-0.024,0.1840840420210105,0.21562381190595298,0.15139969984992485,1473.0642549813283,1549.9430862668605,0.004,0.2560430421707108,0.724,0.9313333333333333
4,141,7532824074834305296,2000,-0.332,-0.396,-0.364,1.3826433216608316,1.2824172086043029,1.475921960980491,477.9677173738767,527.8555697298862,0.064,0.8646174845778407,0.6806666666666666,0.9206666666666666
4,142,8901142542502912098,2000,-2.082,-1.948,-2.0149999999999997,3.9890165082541325,3.9952736368184034,3.9992956478239097,459.7292273279353,306.37386344855634,-0.1339999999999999,0.9087275619561208,0.698,0.9213333333333333
4,143,13487843770722455467,2000,-0.852,-0.794,-0.823,2.5475917958979486,2.683437718859432,2.546837418709356,936.1940142089958,957.6393116767813,-0.05799999999999994,0.7802424026924558,0.708,0.938
