model,fraction_num,fraction_den,order,separation,n,mean_1,mean_2,marginal,marginal_low,marginal_high,conditional,conditional_low,conditional_high,disorder,disorder_low,disorder_high
uniform,1,8,5120,1280,80,-0.2125,0.1,1.003718354,0.7809315665,1.232201345,1.058148734,0.7607594937,1.367088608,-0.05443037975,-0.2496835443,0.1430537975
uniform,1,8,6144,1536,40,-0.25,0.175,0.9650641026,0.7227483974,1.186546474,0.8945512821,0.6073717949,1.167948718,0.07051282051,-0.1564102564,0.3057852564
uniform,1,4,32,16,6000,-0.1133333333,-0.1256666667,0.5436056565,0.5309140662,0.5562854233,0.5525160304,0.5333818564,0.57172007,-0.008910373951,-0.02269545966,0.004908081903
uniform,1,4,64,32,6000,-0.1071666667,-0.09783333333,0.6157412624,0.6010717658,0.6301222742,0.6163925099,0.5947520656,0.6378528314,-0.0006512474301,-0.01600769781,0.01460378813
uniform,1,4,128,64,6000,-0.0905,-0.1001666667,0.6888363338,0.6717253653,0.7056633703,0.7027370673,0.6780196126,0.7281614661,-0.01390073346,-0.03191048508,0.003522041174
uniform,1,4,256,128,6000,-0.1105,-0.096,0.763164069,0.7443016225,0.7822723739,0.7662725871,0.739081,0.7933772907,-0.003108518086,-0.02239850878,0.01646094835
uniform,1,4,512,256,5000,-0.0796,-0.11,0.8127444689,0.7905636287,0.8351794859,0.80969986,0.7785325665,0.8417355091,0.003044608922,-0.01997234347,0.02560845869
uniform,1,4,768,384,4000,-0.102,-0.117,0.8346621655,0.8077965906,0.8604073557,0.8430982746,0.8058458388,0.8795840562,-0.008436109027,-0.03460286478,0.01794063828
uniform,1,4,1024,512,3000,-0.1283333333,-0.1086666667,0.8829887185,0.8520055685,0.9142591892,0.8742646993,0.8311301878,0.9180053962,0.008724019117,-0.02259631266,0.03972570857
uniform,1,4,1536,768,1600,-0.093125,-0.073125,0.9248182458,0.8782658302,0.970665196,0.9003627267,0.8366935585,0.9645949861,0.02445551907,-0.02157367886,0.06899143996
uniform,1,4,2048,1024,1000,-0.098,-0.111,0.977515015,0.9199895646,1.035543431,0.9954109109,0.9138150651,1.076925526,-0.0178958959,-0.07578673674,0.04080412913
uniform,1,4,2560,1280,400,-0.045,0.0325,0.9571021303,0.8651453634,1.045618029,0.9230545113,0.796679198,1.047590852,0.03404761905,-0.06015601504,0.129950188
uniform,1,4,3072,1536,300,-0.1833333333,-0.19,1.031917503,0.9117855351,1.152040273,1.020044593,0.8611973244,1.181599777,0.0118729097,-0.1027240803,0.1267600334
uniform,1,4,4096,2048,150,-0.18,-0.1066666667,0.9343400447,0.7891923937,1.081102908,0.9536689038,0.7700447427,1.147227629,-0.01932885906,-0.1505178971,0.1061319911
uniform,1,4,5120,2560,80,-0.125,-0.25,1.150316456,0.8840051424,1.412345728,1.068037975,0.7186609968,1.46556962,0.08227848101,-0.1708900316,0.3088607595
uniform,1,4,6144,3072,40,-0.175,0,0.8689102564,0.6163221154,1.099358974,0.7407051282,0.4358974359,1.044871795,0.1282051282,-0.1006410256,0.3487179487
