campaign_id,L,environment_id,environment_seed,conditional_mean,conditional_variance,conditional_second_moment,log_partition,partition_phase_real,partition_phase_imaginary,matrix_order,precision_bits,crossed_edges,relative_solve_residual,maximum_probability_imaginary_residual,maximum_covariance_imaginary_residual,elapsed_seconds
glauber_square_grid_kasteleyn__gamma__p_0p5,2,1,16503013862675582955,3.862424550100183,0.5313750550387845,15.449698460255386,0.9045065006012186,1.0,0.0,8,53,2,6.002477714793176e-17,0.0,0.0,0.732076042
glauber_square_grid_kasteleyn__gamma__p_0p5,2,2,7876645441089020994,0.3368709867709331,1.23400190425853,1.347483965986552,-0.3602300042640074,1.0,0.0,8,53,2,7.238295354286647e-16,0.0,0.0,0.000105083
glauber_square_grid_kasteleyn__gamma__p_0p5,2,3,12217605947908914083,0.00041017394519721195,0.0018115486698310757,0.0018117169124963943,6.86790023966635,1.0,0.0,8,53,2,1.6285147161818467e-17,0.0,0.0,1.3417e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,2,4,7008982407598474083,-0.01153280256090261,0.04599981017850596,0.046132815713414724,-2.6042034670725878,1.0,0.0,8,53,2,5.687330583465687e-16,0.0,0.0,1.05e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,2,5,17995853470203864178,0.4913754100387919,1.769585803344694,2.0110355969354847,-3.134834925557995,1.0,0.0,8,53,2,7.925767281778657e-16,0.0,0.0,9.625e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,6,184679872487367140,-0.007435509838678703,0.05582658995836698,0.05588187676492807,3.7537106805338327,1.0,0.0,8,53,2,3.2284780925673117e-16,0.0,0.0,9.292e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,7,6372658922972548020,-0.0025294796767688556,0.012348108006113943,0.012354506273549129,-2.2598267691743326,1.0,-0.0,8,53,2,9.87777806364178e-17,0.0,0.0,8.667e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,8,12072279450063955472,-0.014438570013362961,0.06493663899423952,0.0651451112982703,1.0848542888793147,1.0,0.0,8,53,2,1.1646982767714639e-16,0.0,0.0,8.333e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,9,11204976245762855672,-0.6359614967422693,2.147804039948111,2.5522510652867783,-2.7210386817615433,1.0,0.0,8,53,2,3.284520768172598e-16,0.0,0.0,8.375e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,10,12018010025799607513,-0.003995425363869853,0.015966730206173507,0.01598269363001176,2.0294155866943213,1.0,-0.0,8,53,2,1.302061889808127e-16,0.0,0.0,8.25e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,11,8324409309590821860,6.350454097636682e-6,0.00019530632489783706,0.00019530636522610431,-4.993414294056143,1.0,0.0,8,53,2,1.5700742463605397e-16,0.0,0.0,8.291e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,12,11268415986047989819,0.03840316809520673,0.15322803303749186,0.15470283635724055,-5.612896137135931,1.0,-0.0,8,53,2,6.898062453529139e-16,0.0,0.0,8.083e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,13,4041576417893040964,0.7651997810550344,2.476765976309069,3.0622966812357415,-1.8869172143765653,1.0,-0.0,8,53,2,1.9447936769008528e-16,0.0,0.0,8.166e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,14,9608222450850241923,0.0017374406963230826,0.01723535640779793,0.01723837510797117,-0.009889471504660463,1.0,-0.0,8,53,2,1.4048322691670163e-16,0.0,0.0,8.208e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,15,11783809464752416572,-0.004267555416205382,0.026475787633011283,0.02649399966224167,4.142715893750094,1.0,-0.0,8,53,2,1.7718359113725533e-16,0.0,0.0,7.916e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,16,17488108566552188701,9.320227248959222e-5,0.00037334796774037005,0.00037335665440396725,3.3777846892640015,1.0,-0.0,8,53,2,1.146682929242981e-16,0.0,0.0,8.125e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,17,9168956008631356884,0.00026349036883094486,0.0013901575693890354,0.0013902269965635021,1.7528621100962716,1.0,-0.0,8,53,2,8.933091070079051e-17,0.0,0.0,6.9875e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,2,18,7084167817291987927,0.0033042672886627695,0.013216931791166644,0.013227849973481571,1.079564662456051,1.0,0.0,8,53,2,7.959825014487775e-17,0.0,0.0,1.3708e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,2,19,2016393574280746586,-3.9367861063566156e-5,0.00016459721613248934,0.00016459876596097408,2.066053759900042,1.0,0.0,8,53,2,2.163865153004008e-16,0.0,0.0,9.75e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,20,18209828889037580146,-0.004103143157674769,0.019577982259783244,0.019594818043555617,0.5271987365108989,1.0,0.0,8,53,2,6.545968975013314e-17,0.0,0.0,8.875e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,21,13066138278044702885,-0.00013952296960462705,0.0005580734692295156,0.0005580929358885629,2.20273091209675,1.0,-0.0,8,53,2,6.969418528349546e-17,0.0,0.0,9.167e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,22,8827126381907060372,-0.006711649592825657,0.03793575093058085,0.03798079717083773,-1.347410911664895,1.0,0.0,8,53,2,3.5667815802191915e-16,0.0,0.0,8.5e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,23,7860441041686724660,-0.0006842310923043105,0.002739714290639572,0.002740182462827248,-4.98677485247779,1.0,-0.0,8,53,2,2.2980081311578813e-16,0.0,0.0,8.459e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,24,5927593106840548960,8.37359959149353e-10,1.8481253492852456e-8,1.8481253493553628e-8,-3.2818518663517144,1.0,0.0,8,53,2,1.2814704761376342e-16,0.0,0.0,8.125e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,25,12670224741265326835,-0.10601588695132319,0.41282560578718364,0.4240649740732594,-3.4509515252043643,1.0,0.0,8,53,2,1.8542182516106233e-16,0.0,0.0,8.208e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,26,2917635371682197844,-0.000773547314889815,0.004559180138021354,0.004559778513469727,5.065641378448127,1.0,0.0,8,53,2,1.2658886632080804e-16,0.0,0.0,8.125e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,27,8401036808371221813,0.4149380205261326,1.5537635760069701,1.7259371368851153,-5.490820517493432,1.0,0.0,8,53,2,2.305813198877961e-16,0.0,0.0,8.375e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,28,8470465329713055577,-2.7467887887981637,3.4426113714267057,10.987460021693987,-10.428510673802347,1.0,-0.0,8,53,2,6.545752545494496e-16,0.0,0.0,8.291e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,29,15715092345882880589,0.8323398547090426,2.6730366149572893,3.3658262486943595,-0.465768471505954,1.0,0.0,8,53,2,2.444711660074319e-16,0.0,0.0,8.583e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,30,14123577998429086371,1.8584777144808426,3.980264224661226,7.434203639883163,0.2521334434780881,1.0,-0.0,8,53,2,3.693838368286961e-16,0.0,0.0,8.208e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,31,16165480413011113708,-0.0034172643756407357,0.013703652711891251,0.013715330407704274,1.3647420034542985,1.0,-0.0,8,53,2,7.826088623445444e-17,0.0,0.0,8.416e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,32,10793869253569989436,0.0011393228826658815,0.004558276099623547,0.004559574156254513,-0.26178930505593656,1.0,-0.0,8,53,2,1.8432112915742615e-17,0.0,0.0,8.167e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,33,10677147765490364327,0.006868521613031309,0.032718596856885274,0.03276577344603395,0.06261246506038431,1.0,-0.0,8,53,2,3.963020936059196e-16,0.0,0.0,1.3542e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,2,34,9534212328815086779,-4.623595853250895e-6,1.9198940470588344e-5,1.919896184822696e-5,0.34448253241503435,1.0,-0.0,8,53,2,5.2649215197340787e-17,0.0,0.0,8.875e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,35,10782817867709826067,1.6510565702299894e-5,6.607686491638077e-5,6.607713751516058e-5,-2.5282743526373133,1.0,0.0,8,53,2,1.4356352923302248e-16,0.0,0.0,8.084e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,36,5542754731037126976,0.012271796116014644,0.05073557679676127,0.05088617377667431,2.0743683855153474,1.0,-0.0,8,53,2,1.8016423680391397e-16,0.0,0.0,7.959e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,37,3550357535929245277,-0.06018524189047129,0.247866614624416,0.2514888779658305,-5.3510033010212315,1.0,-0.0,8,53,2,1.4791814988200656e-16,0.0,0.0,8.125e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,38,18063209220106296906,0.022903534154213256,1.1336269416744718,1.134151513551225,-1.9999585951490984,1.0,-0.0,8,53,2,5.258747918683334e-16,0.0,0.0,8.292e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,39,9132535248702589307,0.00016604399660638536,0.0006641494761744915,0.0006641770467833005,3.5489515664355284,1.0,0.0,8,53,2,7.576787087508277e-16,0.0,0.0,8.042e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,40,5101703214285295226,-0.004289080219575338,0.017139534872263884,0.017157931081393837,-0.18701003884459855,1.0,0.0,8,53,2,5.5324095717703865e-15,0.0,0.0,8.375e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,41,17500284358920036,-2.9397831680936864e-5,0.00011828942496799237,0.00011829028920049991,3.0187233862198797,1.0,-0.0,8,53,2,1.7009588294560436e-17,0.0,0.0,7.791e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,42,17136599440650597216,-0.10749168313726232,0.41842858441973396,0.42998304636341556,0.7431458718583601,1.0,-0.0,8,53,2,1.178710343258641e-15,0.0,0.0,8.5e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,43,1850636511557200465,-0.006973869847709091,0.029328096300394124,0.02937673116104691,-0.0950431893476118,1.0,-0.0,8,53,2,7.810576266772664e-17,0.0,0.0,8.0e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,44,17481876647769011678,-3.971012373762393,0.11511022247617855,15.884049495050215,2.644483959226653,1.0,-0.0,8,53,2,2.0393031358654732e-16,0.0,0.0,7.708e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,45,14392419666323957613,-0.015222702994112658,0.17627507757612637,0.17650680826257334,-1.4558441692993362,1.0,0.0,8,53,2,1.664133430361748e-16,0.0,0.0,8.25e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,46,16484195785868656477,-0.035871204457612105,0.15241441890776808,0.1537011622170079,-1.7131375870615724,1.0,0.0,8,53,2,7.760886806322662e-16,0.0,0.0,8.167e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,47,10898773379333184956,-0.0001381977261576278,0.002441231808781244,0.0024412509073927593,-3.4389949527519392,1.0,-0.0,8,53,2,1.75921917218233e-16,0.0,0.0,8.083e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,48,3564204126993266215,0.09217971852298863,0.36025665459182016,0.3687537550987976,-0.3090169271461324,1.0,0.0,8,53,2,1.5933257141189482e-16,0.0,0.0,8.125e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,49,1425580827690003945,-0.017628618833996315,0.07295652474291281,0.07326729294490714,-2.7095324777628553,1.0,0.0,8,53,2,3.4221473223967307e-16,0.0,0.0,2.5041e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,2,50,2439011098518677536,1.6713736055908729e-6,7.381181939921169e-5,7.381182219270142e-5,6.18308152557238,1.0,-0.0,8,53,2,1.1129974697505813e-16,0.0,0.0,1.2542e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,2,51,5697189617753370040,0.013544524205201568,0.05401239776342315,0.05419585189936844,-8.911786378156144,1.0,-0.0,8,53,2,3.1613020061745976e-16,0.0,0.0,9.5e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,52,7782557638336321625,1.8078125864583443e-6,0.00010753971284476437,0.00010753971611295072,-5.312256121458266,1.0,0.0,8,53,2,5.149561153988169e-16,0.0,0.0,8.792e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,53,15277900226520664737,-0.001491031210701981,0.008562005330535898,0.008564228504607186,-3.0096166717402917,1.0,-0.0,8,53,2,3.6452480836687666e-16,0.0,0.0,8.667e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,54,11252975053233234074,0.001336434262382502,0.005352221796391277,0.005354007852928946,-0.20421898293391869,1.0,-0.0,8,53,2,6.87199907417436e-16,0.0,0.0,8.667e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,55,6458138186558408672,2.175447325286144,4.083144993950502,8.81571605904514,2.086254842898191,1.0,-0.0,8,53,2,3.0159100153699116e-15,0.0,0.0,8.459e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,56,7005692776000400354,0.06722682439744908,0.26677902483073157,0.271298470749297,-2.8306656543163116,1.0,-0.0,8,53,2,4.103215375874421e-16,0.0,0.0,8.5e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,57,18269917364268815200,3.463061780853427e-5,0.0044767261098380695,0.004476727309117759,-7.494408291325719,1.0,-0.0,8,53,2,2.6568930595498787e-16,0.0,0.0,8.083e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,58,14591077346762218869,0.0002852466197285191,0.003457915383274438,0.0034579967489085047,0.34419947071453416,1.0,-0.0,8,53,2,1.784619958525557e-16,0.0,0.0,8.333e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,59,16623558255996772727,1.9385361047286054e-5,0.0038568465216450853,0.003856846897437308,0.7561055449844822,1.0,0.0,8,53,2,5.627743517342976e-16,0.0,0.0,8.167e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,60,4697546374334961470,-0.013112502578086374,0.052305373223140716,0.05247731094700104,4.34608798993149,1.0,0.0,8,53,2,1.0201183878659747e-16,0.0,0.0,8.167e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,61,18242555095560972628,-0.002489345930776333,0.009961710338455998,0.00996790718161907,3.453912736969431,1.0,0.0,8,53,2,1.2119847523329517e-16,0.0,0.0,8.375e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,62,12386845426767845231,0.44124807590256543,1.5702927414949985,1.7649926059827146,3.086700346692082,1.0,-0.0,8,53,2,1.0370796124971538e-16,0.0,0.0,8.125e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,63,7588351857081764211,0.007031358972771049,0.05254674696541598,0.05259618697441995,-3.0301590773058327,1.0,0.0,8,53,2,7.246164122650633e-17,0.0,0.0,8.166e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,2,64,11402664232020775766,5.122613252540026e-5,0.00020505400413951846,0.00020505662825617198,5.906613790426518,1.0,-0.0,8,53,2,2.8666903552885783e-16,0.0,0.0,8.041e-6
glauber_square_grid_kasteleyn__gamma__p_0p5,4,1,17282016616865581245,0.4779390426969654,2.2010852376929515,2.4295109662270433,0.49569557032609357,1.0,0.0,32,53,4,1.3577620185041539e-15,0.0,0.0,7.2208e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,2,5886055161830666488,0.05268988466085802,0.20886145282117236,0.21163767676674689,-2.0339704561786247,1.0,0.0,32,53,4,2.040689062639226e-15,0.0,0.0,2.875e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,3,1746759412847042884,-1.349887928202417e-7,1.6504297950418234e-5,1.650429796864021e-5,9.322202461079241,1.0,-0.0,32,53,4,1.673829477900084e-16,0.0,0.0,2.5375e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,4,1014571002134228467,-0.0016982145269288052,0.007365969370238344,0.007368853302817817,10.644361413114664,1.0,-0.0,32,53,4,7.952308270254336e-16,0.0,0.0,2.4e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,5,13058620766198014872,-0.013019153387629157,0.05190765142071297,0.05207714977564359,6.014108724953005,1.0,-0.0,32,53,4,4.774447874737832e-16,0.0,0.0,2.3375e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,6,27383927088038612,0.2455004443264264,1.0320221164982764,1.0922925846627491,0.8294010146664107,1.0,0.0,32,53,4,4.1516165960283316e-16,0.0,0.0,2.3542e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,7,4760756650236809567,-0.1143423639176695,2.078619752552468,2.091693928738749,6.543313983858916,1.0,0.0,32,53,4,8.26914113712185e-15,0.0,0.0,2.3375e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,8,9310951924280829014,-0.08216477958411911,0.32891691781179894,0.3356679688159058,5.6391603661565215,1.0,0.0,32,53,4,1.7272764268809982e-15,0.0,0.0,2.3417e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,9,9991041946535511762,1.5850517582281112,3.828373229288851,6.340762305550878,3.1485921928881035,1.0,0.0,32,53,4,3.5982432443806303e-16,0.0,0.0,2.2875e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,10,1894710441496994400,-2.169358411422891,4.00694999537924,8.71306591259049,-7.118607671199085,1.0,-0.0,32,53,4,3.0105735750037633e-15,0.0,0.0,2.325e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,11,13445678961970919360,-0.7049504714607966,2.323232436569113,2.8201876037819122,10.967414252057868,1.0,-0.0,32,53,4,3.7139516346880714e-16,0.0,0.0,2.3042e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,12,3746123299479940832,0.01596585381719966,0.06370230113309167,0.06395720962120385,-0.966282043448417,1.0,0.0,32,53,4,7.528547305598986e-16,0.0,0.0,2.2542e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,13,12617324544406650441,-0.0020167016002918814,0.00945747465438218,0.009461541739726801,13.770380850264452,1.0,0.0,32,53,4,4.2886618036793193e-16,0.0,0.0,2.2833e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,14,14371455431428089463,0.2398426793862234,0.9056143834934453,0.963138894348608,0.21080439642623716,1.0,-0.0,32,53,4,4.829980841748417e-16,0.0,0.0,2.3083e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,15,11307368843888775368,-0.6699857415326596,2.2311639772916467,2.6800448711487146,8.727430350603983,1.0,0.0,32,53,4,2.155729803266602e-15,0.0,0.0,2.3125e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,16,528475296008202953,0.044918612443081055,0.48401878790198183,0.48603646964579356,-3.5853160284321315,1.0,-0.0,32,53,4,1.676068244274723e-15,0.0,0.0,2.2542e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,17,12353838787086816381,1.7022326600936464,3.926333955314653,6.823929984404144,1.6771557276085258,1.0,-0.0,32,53,4,4.738290242536319e-16,0.0,0.0,2.7083e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,18,9905511250112615995,-5.7673297586841726e-5,0.0015328080453072125,0.0015328113715164671,4.421752828614454,1.0,0.0,32,53,4,3.6496621684859853e-16,0.0,0.0,2.3166e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,19,18348511942648928791,-0.005506149647725778,0.026518602629101853,0.026548920313045003,0.8523498127346727,1.0,-0.0,32,53,4,3.678900863333122e-17,0.0,0.0,2.2958e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,20,9606665189652724534,0.005476317508111363,0.027225310189278113,0.02725530024272776,4.560438331677878,1.0,-0.0,32,53,4,3.9948203782891147e-16,0.0,0.0,2.3041e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,21,12570405633506024452,-1.6575472784834169,3.8827269555921498,6.6301899359999314,4.069335095020195,1.0,-0.0,32,53,4,8.632721615998338e-16,0.0,0.0,2.2875e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,22,12328362133440629314,0.3370299134602872,1.2572748358499963,1.370863998417045,0.2201893838202403,1.0,0.0,32,53,4,4.4751639507738767e-14,0.0,0.0,2.2167e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,23,13755731609323336991,0.00023346335181197977,0.0009397519472000857,0.000939806452336725,11.8007676731448,1.0,0.0,32,53,4,2.1778191679278204e-16,0.0,0.0,2.2708e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,24,15900627358214048099,-0.3141582006316932,1.2284796631352721,1.3271750381594154,0.8809790023378232,1.0,0.0,32,53,4,4.4389893047182986e-16,0.0,0.0,2.3167e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,25,13846089753738229772,0.014969676676052979,0.17253116963969456,0.17275526085948012,-7.855920698286445,1.0,-0.0,32,53,4,1.0961804954337172e-15,0.0,0.0,2.2583e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,26,14368824160103477431,-0.20603361468413792,1.1290294416371551,1.171479292016967,15.121060936769048,1.0,-0.0,32,53,4,2.495022910656198e-16,0.0,0.0,2.2708e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,27,17889244232879818449,0.15161558464270936,0.8007746008815844,0.823761886388135,-6.575947249220075,1.0,-0.0,32,53,4,1.527024928518924e-15,0.0,0.0,2.3042e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,28,17072475270947425444,-0.5616522909700897,1.9311867526677864,2.246640048619737,-4.736310262043212,1.0,-0.0,32,53,4,6.041871769278075e-16,0.0,0.0,2.2958e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,29,17476600774852222741,-4.159180458085561e-5,0.0003232579272803479,0.0003232596571585562,-6.774181110634524,1.0,0.0,32,53,4,1.3200725033588115e-15,0.0,0.0,2.2834e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,30,5473965845889900357,-0.04097865362981312,0.2172103938685614,0.2188896439218736,6.613101722529372,1.0,0.0,32,53,4,1.0763963064218226e-15,0.0,0.0,2.2833e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,31,13662635848785027660,-2.9686824528412705,3.065649841804059,11.87872534761172,-6.830404117755217,1.0,-0.0,32,53,4,2.0532585296835706e-15,0.0,0.0,2.2458e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,32,5422221135230760691,0.34344698271187024,1.2558554951230811,1.3738113250569688,5.042290801749101,1.0,-0.0,32,53,4,5.420695828428042e-16,0.0,0.0,2.3125e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,33,6814908267184620058,-0.013862886382474921,0.056178423431795764,0.05637060305064917,-5.858475233121832,1.0,-0.0,32,53,4,1.6330474925265492e-16,0.0,0.0,5.0291e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,34,16694903392383252157,0.03251403495636912,0.2818621028746006,0.2829192653437446,-6.815276307634934,1.0,0.0,32,53,4,2.0145008224225568e-16,0.0,0.0,2.3875e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,35,8903134147633345453,0.48770943488798046,1.7130530426727142,1.9509135355514675,4.786790847137826,1.0,0.0,32,53,4,2.3995766284306256e-15,0.0,0.0,2.2917e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,36,16212047813180901266,-0.05195406053881807,0.20572970778751865,0.2084289321939898,-4.347897067472486,1.0,0.0,32,53,4,3.5370681771629655e-16,0.0,0.0,2.3375e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,37,600516735026697915,0.029370453562049814,0.2457168931019984,0.24657951664443892,7.848920064155647,1.0,-0.0,32,53,4,9.567557005064867e-16,0.0,0.0,2.2375e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,38,992481407852627495,1.297994959599552,3.5791886686309136,5.263979583776756,3.523839387498762,1.0,0.0,32,53,4,3.686251890750128e-16,0.0,0.0,2.275e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,39,17633538545156724440,-1.9643764825537366,3.999137138136491,7.857912103346681,-7.721591378079692,1.0,-0.0,32,53,4,4.705332195807632e-14,0.0,0.0,2.3e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,40,5607073282657115688,-0.004140501986924505,0.02533478821757841,0.025351931974282135,1.4985161205124926,1.0,-0.0,32,53,4,7.807252893220701e-16,0.0,0.0,2.3083e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,41,1639495838507862801,-0.011592359513636019,0.046937744964908455,0.04707212776400184,2.059617138234332,1.0,0.0,32,53,4,1.4096794387261485e-16,0.0,0.0,2.225e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,42,16575335499189210869,-0.0016629435835830602,0.11225867684755018,0.11226144222891236,9.284714559230885,1.0,0.0,32,53,4,2.2467984965486523e-16,0.0,0.0,2.2375e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,43,8962315928248566424,0.0012562440741980471,0.010928573629034127,0.010930151778208086,4.166901829975013,1.0,0.0,32,53,4,1.6426363161951782e-15,0.0,0.0,2.2792e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,44,428436427278036055,-3.2960560286889513,2.3374357448323564,13.201421089089138,2.056490319317402,1.0,-0.0,32,53,4,4.903527419647998e-16,0.0,0.0,2.3167e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,45,7984379102564269422,-0.11883215434517647,0.46911926872905796,0.4832403496353738,7.574447826485674,1.0,-0.0,32,53,4,6.153133688048181e-16,0.0,0.0,2.275e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,46,14023242140054347731,-0.007034949347252462,0.06403433392358857,0.06408382443590697,6.5449965562839205,1.0,-0.0,32,53,4,2.2112861289928274e-15,0.0,0.0,2.25e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,47,10707290128679037444,0.07433740229741992,0.5028083617477768,0.5083344111281052,-3.2475579852234078,1.0,-0.0,32,53,4,2.726494493866815e-15,0.0,0.0,2.275e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,48,16567001323428929795,2.4294531598839106,3.8155739217863576,9.717816577856276,0.5206479998071185,1.0,0.0,32,53,4,2.550825206577223e-16,0.0,0.0,2.2e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,49,1791723693206470048,-0.006758514311677293,0.044186710469520246,0.044232387985221396,5.946105705848493,1.0,-0.0,32,53,4,2.1885074035556568e-16,0.0,0.0,2.475e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,50,10537385368564614635,0.0031946004234569697,0.0235254188241122,0.023535624295977754,-0.10522374994736405,1.0,-0.0,32,53,4,7.809624277498805e-16,0.0,0.0,2.3083e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,51,12866017898008659538,0.03767008351208073,0.14946765584484856,0.1508866910366557,8.287450457860523,1.0,-0.0,32,53,4,6.160056684795931e-16,0.0,0.0,2.2417e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,52,15569947602681116112,0.06622079807529699,0.26050094599885804,0.2648861400965873,2.8687210086472557,1.0,0.0,32,53,4,2.7794683784906926e-16,0.0,0.0,2.3208e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,53,6359086406496370104,-0.004082907079260845,0.016402284969744538,0.016418955099962416,6.372080377118609,1.0,0.0,32,53,4,7.509308098308088e-16,0.0,0.0,2.2792e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,54,6399709782204971628,-0.07621845933634974,0.3053764111233013,0.31118566466690806,-1.3409638143697564,1.0,-0.0,32,53,4,5.59209367777994e-15,0.0,0.0,2.2625e-5
glauber_square_grid_kasteleyn__gamma__p_0p5,4,55,13756017853064492542,0.9506747359434998,2.9004723686047456,3.804254822165989,1.0610342653213856,1.0,-0.0,32,53,4,4.942639902582692e-16,0.0,0.0,2.2458e-5
